ExternalId,Subject,Status,Priority,Reason,Account_ExternalId__c,Contact_ExternalId__c
CASE000348,Policy Change — Case 348,Closed,Low,Policy Change,ACC000348,CON000348
CASE000349,Policy Change — Case 349,New,,Policy Change,ACC000349,
CASE000350,Policy Change — Case 350,Working,Medium,Policy Change,ACC000350,CON000350
CASE000351,Policy Change — Case 351,Escalated,Low,Policy Change,ACC000351,CON000351
CASE000352,Policy Change — Case 352,Closed,,Policy Change,ACC000352,
CASE000353,Policy Change — Case 353,New,Medium,Policy Change,,CON000353
CASE000354,Policy Change — Case 354,Working,Low,Policy Change,ACC000354,CON000354
CASE000355,Policy Change — Case 355,Escalated,,Policy Change,ACC000355,
CASE000356,Policy Change — Case 356,Closed,Medium,Policy Change,ACC000356,CON000356
CASE000357,Policy Change — Case 357,New,Low,Policy Change,ACC000357,CON000357
CASE000358,Policy Change — Case 358,Working,,Policy Change,ACC000358,
CASE000359,Policy Change — Case 359,Escalated,Medium,Policy Change,ACC000359,CON000359
CASE000360,Policy Change — Case 360,Closed,Low,Policy Change,ACC000360,CON000360
CASE000361,Policy Change — Case 361,New,,Policy Change,,
CASE000362,Policy Change — Case 362,Working,Medium,Policy Change,ACC000362,CON000362
CASE000363,Policy Change — Case 363,Escalated,Low,Policy Change,ACC000363,CON000363
CASE000364,Policy Change — Case 364,Closed,,Policy Change,ACC000364,
CASE000365,Policy Change — Case 365,New,Medium,Policy Change,ACC000365,CON000365
CASE000366,Policy Change — Case 366,Working,Low,Policy Change,ACC000366,CON000366
CASE000367,Policy Change — Case 367,Escalated,,Policy Change,ACC000367,
CASE000368,Policy Change — Case 368,Closed,Medium,Policy Change,ACC000368,CON000368
CASE000369,Policy Change — Case 369,New,Low,Policy Change,,CON000369
CASE000370,Policy Change — Case 370,Working,,Policy Change,ACC000370,
CASE000371,Policy Change — Case 371,Escalated,Medium,Policy Change,ACC000371,CON000371
CASE000372,Policy Change — Case 372,Closed,Low,Policy Change,ACC000372,CON000372
CASE000373,Policy Change — Case 373,New,,Policy Change,ACC000373,
CASE000374,Policy Change — Case 374,Working,Medium,Policy Change,ACC000374,CON000374
CASE000375,Policy Change — Case 375,Escalated,Low,Policy Change,ACC000375,CON000375
CASE000376,Policy Change — Case 376,Closed,,Policy Change,ACC000376,
CASE000377,Policy Change — Case 377,New,Medium,Policy Change,,CON000377
CASE000378,Policy Change — Case 378,Working,Low,Policy Change,ACC000378,CON000378
CASE000379,Policy Change — Case 379,Escalated,,Policy Change,ACC000379,
CASE000380,Policy Change — Case 380,Closed,Medium,Policy Change,ACC000380,CON000380
CASE000381,Policy Change — Case 381,New,Low,Policy Change,ACC000381,CON000381
CASE000382,Policy Change — Case 382,Working,,Policy Change,ACC000382,
CASE000383,Policy Change — Case 383,Escalated,Medium,Policy Change,ACC000383,CON000383
CASE000384,Policy Change — Case 384,Closed,Low,Policy Change,ACC000384,CON000384
CASE000385,Policy Change — Case 385,New,,Policy Change,,
CASE000386,Policy Change — Case 386,Working,Medium,Policy Change,ACC000386,CON000386
CASE000387,Policy Change — Case 387,Escalated,Low,Policy Change,ACC000387,CON000387
CASE000388,Policy Change — Case 388,Closed,,Policy Change,ACC000388,
CASE000389,Policy Change — Case 389,New,Medium,Policy Change,ACC000389,CON000389
CASE000390,Policy Change — Case 390,Working,Low,Policy Change,ACC000390,CON000390
CASE000391,Policy Change — Case 391,Escalated,,Policy Change,ACC000391,
CASE000392,Policy Change — Case 392,Closed,Medium,Policy Change,ACC000392,CON000392
CASE000393,Policy Change — Case 393,New,Low,Policy Change,,CON000393
CASE000394,Policy Change — Case 394,Working,,Policy Change,ACC000394,
CASE000395,Policy Change — Case 395,Escalated,Medium,Policy Change,ACC000395,CON000395
CASE000396,Policy Change — Case 396,Closed,Low,Policy Change,ACC000396,CON000396
CASE000397,Policy Change — Case 397,New,,Policy Change,ACC000397,
CASE000398,Policy Change — Case 398,Working,Medium,Policy Change,ACC000398,CON000398
CASE000399,Policy Change — Case 399,Escalated,Low,Policy Change,ACC000399,CON000399
CASE000400,Policy Change — Case 400,Closed,,Policy Change,ACC000400,
CASE000401,Policy Change — Case 401,New,Medium,Policy Change,,CON000401
CASE000402,Policy Change — Case 402,Working,Low,Policy Change,ACC000402,CON000402
CASE000403,Policy Change — Case 403,Escalated,,Policy Change,ACC000403,
CASE000404,Policy Change — Case 404,Closed,Medium,Policy Change,ACC000404,CON000404
CASE000405,Policy Change — Case 405,New,Low,Policy Change,ACC000405,CON000405
CASE000406,Policy Change — Case 406,Working,,Policy Change,ACC000406,
CASE000407,Policy Change — Case 407,Escalated,Medium,Policy Change,ACC000407,CON000407
CASE000408,Policy Change — Case 408,Closed,Low,Policy Change,ACC000408,CON000408
CASE000409,Policy Change — Case 409,New,,Policy Change,,
CASE000410,Policy Change — Case 410,Working,Medium,Policy Change,ACC000410,CON000410
CASE000411,Policy Change — Case 411,Escalated,Low,Policy Change,ACC000411,CON000411
CASE000412,Policy Change — Case 412,Closed,,Policy Change,ACC000412,
CASE000413,Policy Change — Case 413,New,Medium,Policy Change,ACC000413,CON000413
CASE000414,Policy Change — Case 414,Working,Low,Policy Change,ACC000414,CON000414
CASE000415,Policy Change — Case 415,Escalated,,Policy Change,ACC000415,
CASE000416,Policy Change — Case 416,Closed,Medium,Policy Change,ACC000416,CON000416
CASE000417,Policy Change — Case 417,New,Low,Policy Change,,CON000417
CASE000418,Policy Change — Case 418,Working,,Policy Change,ACC000418,
CASE000419,Policy Change — Case 419,Escalated,Medium,Policy Change,ACC000419,CON000419
CASE000420,Policy Change — Case 420,Closed,Low,Policy Change,ACC000420,CON000420
CASE000421,Policy Change — Case 421,New,,Policy Change,ACC000421,
CASE000422,Policy Change — Case 422,Working,Medium,Policy Change,ACC000422,CON000422
CASE000423,Policy Change — Case 423,Escalated,Low,Policy Change,ACC000423,CON000423
CASE000424,Policy Change — Case 424,Closed,,Policy Change,ACC000424,
CASE000425,Policy Change — Case 425,New,Medium,Policy Change,,CON000425
CASE000426,Policy Change — Case 426,Working,Low,Policy Change,ACC000426,CON000426
CASE000427,Policy Change — Case 427,Escalated,,Policy Change,ACC000427,
CASE000428,Policy Change — Case 428,Closed,Medium,Policy Change,ACC000428,CON000428
CASE000429,Policy Change — Case 429,New,Low,Policy Change,ACC000429,CON000429
CASE000430,Policy Change — Case 430,Working,,Policy Change,ACC000430,
CASE000431,Policy Change — Case 431,Escalated,Medium,Policy Change,ACC000431,CON000431
CASE000432,Policy Change — Case 432,Closed,Low,Policy Change,ACC000432,CON000432
CASE000433,Policy Change — Case 433,New,,Policy Change,,
CASE000434,Policy Change — Case 434,Working,Medium,Policy Change,ACC000434,CON000434
CASE000435,Policy Change — Case 435,Escalated,Low,Policy Change,ACC000435,CON000435
CASE000436,Policy Change — Case 436,Closed,,Policy Change,ACC000436,
CASE000437,Policy Change — Case 437,New,Medium,Policy Change,ACC000437,CON000437
CASE000438,Policy Change — Case 438,Working,Low,Policy Change,ACC000438,CON000438
CASE000439,Policy Change — Case 439,Escalated,,Policy Change,ACC000439,
CASE000440,Policy Change — Case 440,Closed,Medium,Policy Change,ACC000440,CON000440
CASE000441,Policy Change — Case 441,New,Low,Policy Change,,CON000441
CASE000442,Policy Change — Case 442,Working,,Policy Change,ACC000442,
CASE000443,Policy Change — Case 443,Escalated,Medium,Policy Change,ACC000443,CON000443
CASE000444,Policy Change — Case 444,Closed,Low,Policy Change,ACC000444,CON000444
CASE000445,Policy Change — Case 445,New,,Policy Change,ACC000445,
CASE000446,Policy Change — Case 446,Working,Medium,Policy Change,ACC000446,CON000446
CASE000447,Policy Change — Case 447,Escalated,Low,Policy Change,ACC000447,CON000447
CASE000448,Policy Change — Case 448,Closed,,Policy Change,ACC000448,
CASE000449,Policy Change — Case 449,New,Medium,Policy Change,,CON000449
CASE000450,Policy Change — Case 450,Working,Low,Policy Change,ACC000450,CON000450
CASE000451,Policy Change — Case 451,Escalated,,Policy Change,ACC000451,
CASE000452,Policy Change — Case 452,Closed,Medium,Policy Change,ACC000452,CON000452
CASE000453,Policy Change — Case 453,New,Low,Policy Change,ACC000453,CON000453
CASE000454,Policy Change — Case 454,Working,,Policy Change,ACC000454,
CASE000455,Policy Change — Case 455,Escalated,Medium,Policy Change,ACC000455,CON000455
CASE000456,Policy Change — Case 456,Closed,Low,Policy Change,ACC000456,CON000456
CASE000457,Policy Change — Case 457,New,,Policy Change,,
CASE000458,Policy Change — Case 458,Working,Medium,Policy Change,ACC000458,CON000458
CASE000459,Policy Change — Case 459,Escalated,Low,Policy Change,ACC000459,CON000459
CASE000460,Policy Change — Case 460,Closed,,Policy Change,ACC000460,
CASE000461,Policy Change — Case 461,New,Medium,Policy Change,ACC000461,CON000461
CASE000462,Policy Change — Case 462,Working,Low,Policy Change,ACC000462,CON000462
CASE000463,Policy Change — Case 463,Escalated,,Policy Change,ACC000463,
CASE000464,Policy Change — Case 464,Closed,Medium,Policy Change,ACC000464,CON000464
CASE000465,Policy Change — Case 465,New,Low,Policy Change,,CON000465
CASE000466,Policy Change — Case 466,Working,,Policy Change,ACC000466,
CASE000467,Policy Change — Case 467,Escalated,Medium,Policy Change,ACC000467,CON000467
CASE000468,Policy Change — Case 468,Closed,Low,Policy Change,ACC000468,CON000468
CASE000469,Policy Change — Case 469,New,,Policy Change,ACC000469,
CASE000470,Policy Change — Case 470,Working,Medium,Policy Change,ACC000470,CON000470
CASE000471,Policy Change — Case 471,Escalated,Low,Policy Change,ACC000471,CON000471
CASE000472,Policy Change — Case 472,Closed,,Policy Change,ACC000472,
CASE000473,Policy Change — Case 473,New,Medium,Policy Change,,CON000473
CASE000474,Policy Change — Case 474,Working,Low,Policy Change,ACC000474,CON000474
CASE000475,Policy Change — Case 475,Escalated,,Policy Change,ACC000475,
CASE000476,Policy Change — Case 476,Closed,Medium,Policy Change,ACC000476,CON000476
CASE000477,Policy Change — Case 477,New,Low,Policy Change,ACC000477,CON000477
CASE000478,Policy Change — Case 478,Working,,Policy Change,ACC000478,
CASE000479,Policy Change — Case 479,Escalated,Medium,Policy Change,ACC000479,CON000479
CASE000480,Policy Change — Case 480,Closed,Low,Policy Change,ACC000480,CON000480
CASE000481,Policy Change — Case 481,New,,Policy Change,,
CASE000482,Policy Change — Case 482,Working,Medium,Policy Change,ACC000482,CON000482
CASE000483,Policy Change — Case 483,Escalated,Low,Policy Change,ACC000483,CON000483
CASE000484,Policy Change — Case 484,Closed,,Policy Change,ACC000484,
CASE000485,Policy Change — Case 485,New,Medium,Policy Change,ACC000485,CON000485
CASE000486,Policy Change — Case 486,Working,Low,Policy Change,ACC000486,CON000486
CASE000487,Policy Change — Case 487,Escalated,,Policy Change,ACC000487,
CASE000488,Policy Change — Case 488,Closed,Medium,Policy Change,ACC000488,CON000488
CASE000489,Policy Change — Case 489,New,Low,Policy Change,,CON000489
CASE000490,Policy Change — Case 490,Working,,Policy Change,ACC000490,
CASE000491,Policy Change — Case 491,Escalated,Medium,Policy Change,ACC000491,CON000491
CASE000492,Policy Change — Case 492,Closed,Low,Policy Change,ACC000492,CON000492
CASE000493,Policy Change — Case 493,New,,Policy Change,ACC000493,
CASE000494,Policy Change — Case 494,Working,Medium,Policy Change,ACC000494,CON000494
CASE000495,Policy Change — Case 495,Escalated,Low,Policy Change,ACC000495,CON000495
CASE000496,Policy Change — Case 496,Closed,,Policy Change,ACC000496,
CASE000497,Policy Change — Case 497,New,Medium,Policy Change,,CON000497
CASE000498,Policy Change — Case 498,Working,Low,Policy Change,ACC000498,CON000498
CASE000499,Policy Change — Case 499,Escalated,,Policy Change,ACC000499,
CASE000500,Policy Change — Case 500,Closed,Medium,Policy Change,ACC000500,CON000500
CASE000501,Policy Change — Case 501,New,Low,Policy Change,ACC000001,CON000501
CASE000502,Policy Change — Case 502,Working,,Policy Change,ACC000002,
CASE000503,Policy Change — Case 503,Escalated,Medium,Policy Change,ACC000003,CON000503
CASE000504,Policy Change — Case 504,Closed,Low,Policy Change,ACC000004,CON000504
CASE000505,Policy Change — Case 505,New,,Policy Change,,
CASE000506,Policy Change — Case 506,Working,Medium,Policy Change,ACC000006,CON000506
CASE000507,Policy Change — Case 507,Escalated,Low,Policy Change,ACC000007,CON000507
CASE000508,Policy Change — Case 508,Closed,,Policy Change,ACC000008,
CASE000509,Policy Change — Case 509,New,Medium,Policy Change,ACC000009,CON000509
CASE000510,Policy Change — Case 510,Working,Low,Policy Change,ACC000010,CON000510
CASE000511,Policy Change — Case 511,Escalated,,Policy Change,ACC000011,
CASE000512,Policy Change — Case 512,Closed,Medium,Policy Change,ACC000012,CON000512
CASE000513,Policy Change — Case 513,New,Low,Policy Change,,CON000513
CASE000514,Policy Change — Case 514,Working,,Policy Change,ACC000014,
CASE000515,Policy Change — Case 515,Escalated,Medium,Policy Change,ACC000015,CON000515
CASE000516,Policy Change — Case 516,Closed,Low,Policy Change,ACC000016,CON000516
CASE000517,Policy Change — Case 517,New,,Policy Change,ACC000017,
CASE000518,Policy Change — Case 518,Working,Medium,Policy Change,ACC000018,CON000518
CASE000519,Policy Change — Case 519,Escalated,Low,Policy Change,ACC000019,CON000519
CASE000520,Policy Change — Case 520,Closed,,Policy Change,ACC000020,
CASE000521,Policy Change — Case 521,New,Medium,Policy Change,,CON000521
CASE000522,Policy Change — Case 522,Working,Low,Policy Change,ACC000022,CON000522
CASE000523,Policy Change — Case 523,Escalated,,Policy Change,ACC000023,
CASE000524,Policy Change — Case 524,Closed,Medium,Policy Change,ACC000024,CON000524
CASE000525,Policy Change — Case 525,New,Low,Policy Change,ACC000025,CON000525
CASE000526,Policy Change — Case 526,Working,,Policy Change,ACC000026,
CASE000527,Policy Change — Case 527,Escalated,Medium,Policy Change,ACC000027,CON000527
CASE000528,Policy Change — Case 528,Closed,Low,Policy Change,ACC000028,CON000528
CASE000529,Policy Change — Case 529,New,,Policy Change,,
CASE000530,Policy Change — Case 530,Working,Medium,Policy Change,ACC000030,CON000530
CASE000531,Policy Change — Case 531,Escalated,Low,Policy Change,ACC000031,CON000531
CASE000532,Policy Change — Case 532,Closed,,Policy Change,ACC000032,
CASE000533,Policy Change — Case 533,New,Medium,Policy Change,ACC000033,CON000533
CASE000534,Policy Change — Case 534,Working,Low,Policy Change,ACC000034,CON000534
CASE000535,Policy Change — Case 535,Escalated,,Policy Change,ACC000035,
CASE000536,Policy Change — Case 536,Closed,Medium,Policy Change,ACC000036,CON000536
CASE000537,Policy Change — Case 537,New,Low,Policy Change,,CON000537
CASE000538,Policy Change — Case 538,Working,,Policy Change,ACC000038,
CASE000539,Policy Change — Case 539,Escalated,Medium,Policy Change,ACC000039,CON000539
CASE000540,Claim Status — Case 540,Closed,Low,Claim Status,ACC000040,CON000540
CASE000541,Claim Status — Case 541,New,,Claim Status,ACC000041,
CASE000542,Claim Status — Case 542,Working,Medium,Claim Status,ACC000042,CON000542
CASE000543,Claim Status — Case 543,Escalated,Low,Claim Status,ACC000043,CON000543
CASE000544,Claim Status — Case 544,Closed,,Claim Status,ACC000044,
CASE000545,Claim Status — Case 545,New,Medium,Claim Status,,CON000545
CASE000546,Claim Status — Case 546,Working,Low,Claim Status,ACC000046,CON000546
CASE000547,Claim Status — Case 547,Escalated,,Claim Status,ACC000047,
CASE000548,Claim Status — Case 548,Closed,Medium,Claim Status,ACC000048,CON000548
CASE000549,Claim Status — Case 549,New,Low,Claim Status,ACC000049,CON000549
CASE000550,Claim Status — Case 550,Working,,Claim Status,ACC000050,
CASE000551,Claim Status — Case 551,Escalated,Medium,Claim Status,ACC000051,CON000551
CASE000552,Claim Status — Case 552,Closed,Low,Claim Status,ACC000052,CON000552
CASE000553,Claim Status — Case 553,New,,Claim Status,,
CASE000554,Claim Status — Case 554,Working,Medium,Claim Status,ACC000054,CON000554
CASE000555,Claim Status — Case 555,Escalated,Low,Claim Status,ACC000055,CON000555
CASE000556,Claim Status — Case 556,Closed,,Claim Status,ACC000056,
CASE000557,Claim Status — Case 557,New,Medium,Claim Status,ACC000057,CON000557
CASE000558,Claim Status — Case 558,Working,Low,Claim Status,ACC000058,CON000558
CASE000559,Claim Status — Case 559,Escalated,,Claim Status,ACC000059,
CASE000560,Claim Status — Case 560,Closed,Medium,Claim Status,ACC000060,CON000560
CASE000561,Claim Status — Case 561,New,Low,Claim Status,,CON000561
CASE000562,Claim Status — Case 562,Working,,Claim Status,ACC000062,
CASE000563,Claim Status — Case 563,Escalated,Medium,Claim Status,ACC000063,CON000563
CASE000564,Claim Status — Case 564,Closed,Low,Claim Status,ACC000064,CON000564
CASE000565,Claim Status — Case 565,New,,Claim Status,ACC000065,
CASE000566,Claim Status — Case 566,Working,Medium,Claim Status,ACC000066,CON000566
CASE000567,Claim Status — Case 567,Escalated,Low,Claim Status,ACC000067,CON000567
CASE000568,Claim Status — Case 568,Closed,,Claim Status,ACC000068,
CASE000569,Claim Status — Case 569,New,Medium,Claim Status,,CON000569
CASE000570,Claim Status — Case 570,Working,Low,Claim Status,ACC000070,CON000570
