ExternalId,Subject,Status,Priority,Reason,Account_ExternalId__c,Contact_ExternalId__c
CASE001585,General enquiry — Case 1585,New,,,,
CASE001586,General enquiry — Case 1586,Working,Medium,,ACC000086,CON001586
CASE001587,General enquiry — Case 1587,Escalated,,,ACC000087,
CASE001588,General enquiry — Case 1588,Closed,High,,,CON001588
CASE001589,General enquiry — Case 1589,New,,,ACC000089,
CASE001590,General enquiry — Case 1590,Working,Low,,ACC000090,CON001590
CASE001591,General enquiry — Case 1591,Escalated,,,,
CASE001592,General enquiry — Case 1592,Closed,Medium,,ACC000092,CON001592
CASE001593,General enquiry — Case 1593,New,,,ACC000093,
CASE001594,General enquiry — Case 1594,Working,High,,,CON001594
CASE001595,General enquiry — Case 1595,Escalated,,,ACC000095,
CASE001596,General enquiry — Case 1596,Closed,Low,,ACC000096,CON001596
CASE001597,General enquiry — Case 1597,New,,,,
CASE001598,General enquiry — Case 1598,Working,Medium,,ACC000098,CON001598
CASE001599,General enquiry — Case 1599,Escalated,,,ACC000099,
CASE001600,General enquiry — Case 1600,Closed,High,,,CON001600
CASE001601,General enquiry — Case 1601,New,,,ACC000101,
CASE001602,General enquiry — Case 1602,Working,Low,,ACC000102,CON001602
CASE001603,General enquiry — Case 1603,Escalated,,,,
CASE001604,General enquiry — Case 1604,Closed,Medium,,ACC000104,CON001604
CASE001605,General enquiry — Case 1605,New,,,ACC000105,
CASE001606,General enquiry — Case 1606,Working,High,,,CON001606
CASE001607,General enquiry — Case 1607,Escalated,,,ACC000107,
CASE001608,General enquiry — Case 1608,Closed,Low,,ACC000108,CON001608
CASE001609,General enquiry — Case 1609,New,,,,
CASE001610,General enquiry — Case 1610,Working,Medium,,ACC000110,CON001610
CASE001611,General enquiry — Case 1611,Escalated,,,ACC000111,
CASE001612,General enquiry — Case 1612,Closed,High,,,CON001612
CASE001613,General enquiry — Case 1613,New,,,ACC000113,
CASE001614,General enquiry — Case 1614,Working,Low,,ACC000114,CON001614
CASE001615,General enquiry — Case 1615,Escalated,,,,
CASE001616,General enquiry — Case 1616,Closed,Medium,,ACC000116,CON001616
CASE001617,General enquiry — Case 1617,New,,,ACC000117,
CASE001618,General enquiry — Case 1618,Working,High,,,CON001618
CASE001619,General enquiry — Case 1619,Escalated,,,ACC000119,
CASE001620,General enquiry — Case 1620,Closed,Low,,ACC000120,CON001620
CASE001621,General enquiry — Case 1621,New,,,,
CASE001622,General enquiry — Case 1622,Working,Medium,,ACC000122,CON001622
CASE001623,General enquiry — Case 1623,Escalated,,,ACC000123,
CASE001624,General enquiry — Case 1624,Closed,High,,,CON001624
CASE001625,General enquiry — Case 1625,New,,,ACC000125,
CASE001626,General enquiry — Case 1626,Working,Low,,ACC000126,CON001626
CASE001627,General enquiry — Case 1627,Escalated,,,,
CASE001628,General enquiry — Case 1628,Closed,Medium,,ACC000128,CON001628
CASE001629,General enquiry — Case 1629,New,,,ACC000129,
CASE001630,General enquiry — Case 1630,Working,High,,,CON001630
CASE001631,General enquiry — Case 1631,Escalated,,,ACC000131,
CASE001632,General enquiry — Case 1632,Closed,Low,,ACC000132,CON001632
CASE001633,General enquiry — Case 1633,New,,,,
CASE001634,General enquiry — Case 1634,Working,Medium,,ACC000134,CON001634
CASE001635,General enquiry — Case 1635,Escalated,,,ACC000135,
CASE001636,General enquiry — Case 1636,Closed,High,,,CON001636
CASE001637,General enquiry — Case 1637,New,,,ACC000137,
CASE001638,General enquiry — Case 1638,Working,Low,,ACC000138,CON001638
CASE001639,General enquiry — Case 1639,Escalated,,,,
CASE001640,General enquiry — Case 1640,Closed,Medium,,ACC000140,CON001640
CASE001641,General enquiry — Case 1641,New,,,ACC000141,
CASE001642,General enquiry — Case 1642,Working,High,,,CON001642
CASE001643,General enquiry — Case 1643,Escalated,,,ACC000143,
CASE001644,General enquiry — Case 1644,Closed,Low,,ACC000144,CON001644
CASE001645,General enquiry — Case 1645,New,,,,
CASE001646,General enquiry — Case 1646,Working,Medium,,ACC000146,CON001646
CASE001647,General enquiry — Case 1647,Escalated,,,ACC000147,
CASE001648,General enquiry — Case 1648,Closed,High,,,CON001648
CASE001649,General enquiry — Case 1649,New,,,ACC000149,
CASE001650,General enquiry — Case 1650,Working,Low,,ACC000150,CON001650
CASE001651,General enquiry — Case 1651,Escalated,,,,
CASE001652,General enquiry — Case 1652,Closed,Medium,,ACC000152,CON001652
CASE001653,General enquiry — Case 1653,New,,,ACC000153,
CASE001654,General enquiry — Case 1654,Working,High,,,CON001654
CASE001655,General enquiry — Case 1655,Escalated,,,ACC000155,
CASE001656,General enquiry — Case 1656,Closed,Low,,ACC000156,CON001656
CASE001657,General enquiry — Case 1657,New,,,,
CASE001658,General enquiry — Case 1658,Working,Medium,,ACC000158,CON001658
CASE001659,General enquiry — Case 1659,Escalated,,,ACC000159,
CASE001660,General enquiry — Case 1660,Closed,High,,,CON001660
CASE001661,General enquiry — Case 1661,New,,,ACC000161,
CASE001662,General enquiry — Case 1662,Working,Low,,ACC000162,CON001662
CASE001663,General enquiry — Case 1663,Escalated,,,,
CASE001664,General enquiry — Case 1664,Closed,Medium,,ACC000164,CON001664
CASE001665,General enquiry — Case 1665,New,,,ACC000165,
CASE001666,General enquiry — Case 1666,Working,High,,,CON001666
CASE001667,General enquiry — Case 1667,Escalated,,,ACC000167,
CASE001668,General enquiry — Case 1668,Closed,Low,,ACC000168,CON001668
CASE001669,General enquiry — Case 1669,New,,,,
CASE001670,General enquiry — Case 1670,Working,Medium,,ACC000170,CON001670
CASE001671,General enquiry — Case 1671,Escalated,,,ACC000171,
CASE001672,General enquiry — Case 1672,Closed,High,,,CON001672
CASE001673,General enquiry — Case 1673,New,,,ACC000173,
CASE001674,General enquiry — Case 1674,Working,Low,,ACC000174,CON001674
CASE001675,General enquiry — Case 1675,Escalated,,,,
CASE001676,General enquiry — Case 1676,Closed,Medium,,ACC000176,CON001676
CASE001677,General enquiry — Case 1677,New,,,ACC000177,
CASE001678,General enquiry — Case 1678,Working,High,,,CON001678
CASE001679,General enquiry — Case 1679,Escalated,,,ACC000179,
CASE001680,General enquiry — Case 1680,Closed,Low,,ACC000180,CON001680
CASE001681,General enquiry — Case 1681,New,,,,
CASE001682,General enquiry — Case 1682,Working,Medium,,ACC000182,CON001682
CASE001683,General enquiry — Case 1683,Escalated,,,ACC000183,
CASE001684,General enquiry — Case 1684,Closed,High,,,CON001684
CASE001685,General enquiry — Case 1685,New,,,ACC000185,
CASE001686,General enquiry — Case 1686,Working,Low,,ACC000186,CON001686
CASE001687,General enquiry — Case 1687,Escalated,,,,
CASE001688,General enquiry — Case 1688,Closed,Medium,,ACC000188,CON001688
CASE001689,General enquiry — Case 1689,New,,,ACC000189,
CASE001690,General enquiry — Case 1690,Working,High,,,CON001690
CASE001691,General enquiry — Case 1691,Escalated,,,ACC000191,
CASE001692,General enquiry — Case 1692,Closed,Low,,ACC000192,CON001692
CASE001693,General enquiry — Case 1693,New,,,,
CASE001694,General enquiry — Case 1694,Working,Medium,,ACC000194,CON001694
CASE001695,General enquiry — Case 1695,Escalated,,,ACC000195,
CASE001696,General enquiry — Case 1696,Closed,High,,,CON001696
CASE001697,General enquiry — Case 1697,New,,,ACC000197,
CASE001698,General enquiry — Case 1698,Working,Low,,ACC000198,CON001698
CASE001699,General enquiry — Case 1699,Escalated,,,,
CASE001700,General enquiry — Case 1700,Closed,Medium,,ACC000200,CON001700
CASE001701,General enquiry — Case 1701,New,,,ACC000201,
CASE001702,General enquiry — Case 1702,Working,High,,,CON001702
CASE001703,General enquiry — Case 1703,Escalated,,,ACC000203,
CASE001704,General enquiry — Case 1704,Closed,Low,,ACC000204,CON001704
CASE001705,General enquiry — Case 1705,New,,,,
CASE001706,General enquiry — Case 1706,Working,Medium,,ACC000206,CON001706
CASE001707,General enquiry — Case 1707,Escalated,,,ACC000207,
CASE001708,General enquiry — Case 1708,Closed,High,,,CON001708
CASE001709,General enquiry — Case 1709,New,,,ACC000209,
CASE001710,General enquiry — Case 1710,Working,Low,,ACC000210,CON001710
CASE001711,General enquiry — Case 1711,Escalated,,,,
CASE001712,General enquiry — Case 1712,Closed,Medium,,ACC000212,CON001712
CASE001713,General enquiry — Case 1713,New,,,ACC000213,
CASE001714,General enquiry — Case 1714,Working,High,,,CON001714
CASE001715,General enquiry — Case 1715,Escalated,,,ACC000215,
CASE001716,General enquiry — Case 1716,Closed,Low,,ACC000216,CON001716
CASE001717,General enquiry — Case 1717,New,,,,
CASE001718,General enquiry — Case 1718,Working,Medium,,ACC000218,CON001718
CASE001719,General enquiry — Case 1719,Escalated,,,ACC000219,
CASE001720,General enquiry — Case 1720,Closed,High,,,CON001720
CASE001721,General enquiry — Case 1721,New,,,ACC000221,
CASE001722,General enquiry — Case 1722,Working,Low,,ACC000222,CON001722
CASE001723,General enquiry — Case 1723,Escalated,,,,
CASE001724,General enquiry — Case 1724,Closed,Medium,,ACC000224,CON001724
CASE001725,General enquiry — Case 1725,New,,,ACC000225,
CASE001726,General enquiry — Case 1726,Working,High,,,CON001726
CASE001727,General enquiry — Case 1727,Escalated,,,ACC000227,
CASE001728,General enquiry — Case 1728,Closed,Low,,ACC000228,CON001728
CASE001729,General enquiry — Case 1729,New,,,,
CASE001730,General enquiry — Case 1730,Working,Medium,,ACC000230,CON001730
CASE001731,General enquiry — Case 1731,Escalated,,,ACC000231,
CASE001732,General enquiry — Case 1732,Closed,High,,,CON001732
CASE001733,General enquiry — Case 1733,New,,,ACC000233,
CASE001734,General enquiry — Case 1734,Working,Low,,ACC000234,CON001734
CASE001735,General enquiry — Case 1735,Escalated,,,,
CASE001736,General enquiry — Case 1736,Closed,Medium,,ACC000236,CON001736
CASE001737,General enquiry — Case 1737,New,,,ACC000237,
CASE001738,General enquiry — Case 1738,Working,High,,,CON001738
CASE001739,General enquiry — Case 1739,Escalated,,,ACC000239,
CASE001740,General enquiry — Case 1740,Closed,Low,,ACC000240,CON001740
CASE001741,General enquiry — Case 1741,New,,,,
CASE001742,General enquiry — Case 1742,Working,Medium,,ACC000242,CON001742
CASE001743,General enquiry — Case 1743,Escalated,,,ACC000243,
CASE001744,General enquiry — Case 1744,Closed,High,,,CON001744
CASE001745,General enquiry — Case 1745,New,,,ACC000245,
CASE001746,General enquiry — Case 1746,Working,Low,,ACC000246,CON001746
CASE001747,General enquiry — Case 1747,Escalated,,,,
CASE001748,General enquiry — Case 1748,Closed,Medium,,ACC000248,CON001748
CASE001749,General enquiry — Case 1749,New,,,ACC000249,
CASE001750,General enquiry — Case 1750,Working,High,,,CON001750
CASE001751,General enquiry — Case 1751,Escalated,,,ACC000251,
CASE001752,General enquiry — Case 1752,Closed,Low,,ACC000252,CON001752
CASE001753,General enquiry — Case 1753,New,,,,
CASE001754,General enquiry — Case 1754,Working,Medium,,ACC000254,CON001754
CASE001755,General enquiry — Case 1755,Escalated,,,ACC000255,
CASE001756,General enquiry — Case 1756,Closed,High,,,CON001756
CASE001757,General enquiry — Case 1757,New,,,ACC000257,
CASE001758,General enquiry — Case 1758,Working,Low,,ACC000258,CON001758
CASE001759,General enquiry — Case 1759,Escalated,,,,
CASE001760,General enquiry — Case 1760,Closed,Medium,,ACC000260,CON001760
CASE001761,General enquiry — Case 1761,New,,,ACC000261,
CASE001762,General enquiry — Case 1762,Working,High,,,CON001762
CASE001763,General enquiry — Case 1763,Escalated,,,ACC000263,
CASE001764,General enquiry — Case 1764,Closed,Low,,ACC000264,CON001764
CASE001765,General enquiry — Case 1765,New,,,,
CASE001766,General enquiry — Case 1766,Working,Medium,,ACC000266,CON001766
CASE001767,General enquiry — Case 1767,Escalated,,,ACC000267,
CASE001768,General enquiry — Case 1768,Closed,High,,,CON001768
CASE001769,General enquiry — Case 1769,New,,,ACC000269,
CASE001770,General enquiry — Case 1770,Working,Low,,ACC000270,CON001770
CASE001771,General enquiry — Case 1771,Escalated,,,,
CASE001772,General enquiry — Case 1772,Closed,Medium,,ACC000272,CON001772
CASE001773,General enquiry — Case 1773,New,,,ACC000273,
CASE001774,General enquiry — Case 1774,Working,High,,,CON001774
CASE001775,General enquiry — Case 1775,Escalated,,,ACC000275,
CASE001776,General enquiry — Case 1776,Closed,Low,,ACC000276,CON001776
CASE001777,General enquiry — Case 1777,New,,,,
CASE001778,General enquiry — Case 1778,Working,Medium,,ACC000278,CON001778
CASE001779,General enquiry — Case 1779,Escalated,,,ACC000279,
CASE001780,General enquiry — Case 1780,Closed,High,,,CON001780
CASE001781,General enquiry — Case 1781,New,,,ACC000281,
CASE001782,General enquiry — Case 1782,Working,Low,,ACC000282,CON001782
CASE001783,General enquiry — Case 1783,Escalated,,,,
CASE001784,General enquiry — Case 1784,Closed,Medium,,ACC000284,CON001784
CASE001785,General enquiry — Case 1785,New,,,ACC000285,
CASE001786,General enquiry — Case 1786,Working,High,,,CON001786
CASE001787,General enquiry — Case 1787,Escalated,,,ACC000287,
CASE001788,General enquiry — Case 1788,Closed,Low,,ACC000288,CON001788
CASE001789,General enquiry — Case 1789,New,,,,
CASE001790,General enquiry — Case 1790,Working,Medium,,ACC000290,CON001790
CASE001791,General enquiry — Case 1791,Escalated,,,ACC000291,
CASE001792,General enquiry — Case 1792,Closed,High,,,CON001792
CASE001793,General enquiry — Case 1793,New,,,ACC000293,
CASE001794,General enquiry — Case 1794,Working,Low,,ACC000294,CON001794
CASE001795,General enquiry — Case 1795,Escalated,,,,
CASE001796,General enquiry — Case 1796,Closed,Medium,,ACC000296,CON001796
CASE001797,General enquiry — Case 1797,New,,,ACC000297,
CASE001798,General enquiry — Case 1798,Working,High,,,CON001798
CASE001799,General enquiry — Case 1799,Escalated,,,ACC000299,
CASE001800,General enquiry — Case 1800,Closed,Low,,ACC000300,CON001800
CASE001801,General enquiry — Case 1801,New,,,,
CASE001802,General enquiry — Case 1802,Working,Medium,,ACC000302,CON001802
CASE001803,General enquiry — Case 1803,Escalated,,,ACC000303,
CASE001804,General enquiry — Case 1804,Closed,High,,,CON001804
CASE001805,General enquiry — Case 1805,New,,,ACC000305,
CASE001806,General enquiry — Case 1806,Working,Low,,ACC000306,CON001806
CASE001807,General enquiry — Case 1807,Escalated,,,,
CASE001808,General enquiry — Case 1808,Closed,Medium,,ACC000308,CON001808
CASE001809,General enquiry — Case 1809,New,,,ACC000309,
CASE001810,General enquiry — Case 1810,Working,High,,,CON001810
CASE001811,General enquiry — Case 1811,Escalated,,,ACC000311,
CASE001812,General enquiry — Case 1812,Closed,Low,,ACC000312,CON001812
CASE001813,General enquiry — Case 1813,New,,,,
CASE001814,General enquiry — Case 1814,Working,Medium,,ACC000314,CON001814
CASE001815,General enquiry — Case 1815,Escalated,,,ACC000315,
CASE001816,General enquiry — Case 1816,Closed,High,,,CON001816
CASE001817,General enquiry — Case 1817,New,,,ACC000317,
CASE001818,General enquiry — Case 1818,Working,Low,,ACC000318,CON001818
CASE001819,General enquiry — Case 1819,Escalated,,,,
CASE001820,General enquiry — Case 1820,Closed,Medium,,ACC000320,CON001820
CASE001821,General enquiry — Case 1821,New,,,ACC000321,
CASE001822,General enquiry — Case 1822,Working,High,,,CON001822
CASE001823,General enquiry — Case 1823,Escalated,,,ACC000323,
CASE001824,General enquiry — Case 1824,Closed,Low,,ACC000324,CON001824
CASE001825,General enquiry — Case 1825,New,,,,
CASE001826,General enquiry — Case 1826,Working,Medium,,ACC000326,CON001826
CASE001827,General enquiry — Case 1827,Escalated,,,ACC000327,
CASE001828,General enquiry — Case 1828,Closed,High,,,CON001828
CASE001829,General enquiry — Case 1829,New,,,ACC000329,
CASE001830,General enquiry — Case 1830,Working,Low,,ACC000330,CON001830
CASE001831,General enquiry — Case 1831,Escalated,,,,
CASE001832,General enquiry — Case 1832,Closed,Medium,,ACC000332,CON001832
CASE001833,General enquiry — Case 1833,New,,,ACC000333,
CASE001834,General enquiry — Case 1834,Working,High,,,CON001834
CASE001835,General enquiry — Case 1835,Escalated,,,ACC000335,
CASE001836,General enquiry — Case 1836,Closed,Low,,ACC000336,CON001836
CASE001837,General enquiry — Case 1837,New,,,,
CASE001838,General enquiry — Case 1838,Working,Medium,,ACC000338,CON001838
CASE001839,General enquiry — Case 1839,Escalated,,,ACC000339,
CASE001840,General enquiry — Case 1840,Closed,High,,,CON001840
CASE001841,General enquiry — Case 1841,New,,,ACC000341,
CASE001842,General enquiry — Case 1842,Working,Low,,ACC000342,CON001842
CASE001843,General enquiry — Case 1843,Escalated,,,,
CASE001844,General enquiry — Case 1844,Closed,Medium,,ACC000344,CON001844
CASE001845,General enquiry — Case 1845,New,,,ACC000345,
CASE001846,General enquiry — Case 1846,Working,High,,,CON001846
CASE001847,General enquiry — Case 1847,Escalated,,,ACC000347,
CASE001848,General enquiry — Case 1848,Closed,Low,,ACC000348,CON001848
CASE001849,General enquiry — Case 1849,New,,,,
CASE001850,General enquiry — Case 1850,Working,Medium,,ACC000350,CON001850
CASE001851,General enquiry — Case 1851,Escalated,,,ACC000351,
CASE001852,General enquiry — Case 1852,Closed,High,,,CON001852
CASE001853,General enquiry — Case 1853,New,,,ACC000353,
CASE001854,General enquiry — Case 1854,Working,Low,,ACC000354,CON001854
CASE001855,General enquiry — Case 1855,Escalated,,,,
CASE001856,General enquiry — Case 1856,Closed,Medium,,ACC000356,CON001856
CASE001857,General enquiry — Case 1857,New,,,ACC000357,
CASE001858,General enquiry — Case 1858,Working,High,,,CON001858
CASE001859,General enquiry — Case 1859,Escalated,,,ACC000359,
CASE001860,General enquiry — Case 1860,Closed,Low,,ACC000360,CON001860
CASE001861,General enquiry — Case 1861,New,,,,
CASE001862,General enquiry — Case 1862,Working,Medium,,ACC000362,CON001862
CASE001863,General enquiry — Case 1863,Escalated,,,ACC000363,
CASE001864,General enquiry — Case 1864,Closed,High,,,CON001864
CASE001865,General enquiry — Case 1865,New,,,ACC000365,
CASE001866,General enquiry — Case 1866,Working,Low,,ACC000366,CON001866
CASE001867,General enquiry — Case 1867,Escalated,,,,
CASE001868,General enquiry — Case 1868,Closed,Medium,,ACC000368,CON001868
CASE001869,General enquiry — Case 1869,New,,,ACC000369,
CASE001870,General enquiry — Case 1870,Working,High,,,CON001870
CASE001871,General enquiry — Case 1871,Escalated,,,ACC000371,
CASE001872,General enquiry — Case 1872,Closed,Low,,ACC000372,CON001872
CASE001873,General enquiry — Case 1873,New,,,,
CASE001874,General enquiry — Case 1874,Working,Medium,,ACC000374,CON001874
CASE001875,General enquiry — Case 1875,Escalated,,,ACC000375,
CASE001876,General enquiry — Case 1876,Closed,High,,,CON001876
CASE001877,General enquiry — Case 1877,New,,,ACC000377,
CASE001878,General enquiry — Case 1878,Working,Low,,ACC000378,CON001878
CASE001879,General enquiry — Case 1879,Escalated,,,,
CASE001880,General enquiry — Case 1880,Closed,Medium,,ACC000380,CON001880
CASE001881,General enquiry — Case 1881,New,,,ACC000381,
CASE001882,General enquiry — Case 1882,Working,High,,,CON001882
CASE001883,General enquiry — Case 1883,Escalated,,,ACC000383,
CASE001884,General enquiry — Case 1884,Closed,Low,,ACC000384,CON001884
CASE001885,General enquiry — Case 1885,New,,,,
CASE001886,General enquiry — Case 1886,Working,Medium,,ACC000386,CON001886
CASE001887,General enquiry — Case 1887,Escalated,,,ACC000387,
CASE001888,General enquiry — Case 1888,Closed,High,,,CON001888
CASE001889,General enquiry — Case 1889,New,,,ACC000389,
CASE001890,General enquiry — Case 1890,Working,Low,,ACC000390,CON001890
CASE001891,General enquiry — Case 1891,Escalated,,,,
CASE001892,General enquiry — Case 1892,Closed,Medium,,ACC000392,CON001892
CASE001893,General enquiry — Case 1893,New,,,ACC000393,
CASE001894,General enquiry — Case 1894,Working,High,,,CON001894
CASE001895,General enquiry — Case 1895,Escalated,,,ACC000395,
CASE001896,General enquiry — Case 1896,Closed,Low,,ACC000396,CON001896
CASE001897,General enquiry — Case 1897,New,,,,
CASE001898,General enquiry — Case 1898,Working,Medium,,ACC000398,CON001898
CASE001899,General enquiry — Case 1899,Escalated,,,ACC000399,
CASE001900,General enquiry — Case 1900,Closed,High,,,CON001900
CASE001901,General enquiry — Case 1901,New,,,ACC000401,
CASE001902,General enquiry — Case 1902,Working,Low,,ACC000402,CON001902
CASE001903,General enquiry — Case 1903,Escalated,,,,
CASE001904,General enquiry — Case 1904,Closed,Medium,,ACC000404,CON001904
CASE001905,General enquiry — Case 1905,New,,,ACC000405,
CASE001906,General enquiry — Case 1906,Working,High,,,CON001906
CASE001907,General enquiry — Case 1907,Escalated,,,ACC000407,
CASE001908,General enquiry — Case 1908,Closed,Low,,ACC000408,CON001908
CASE001909,General enquiry — Case 1909,New,,,,
CASE001910,General enquiry — Case 1910,Working,Medium,,ACC000410,CON001910
CASE001911,General enquiry — Case 1911,Escalated,,,ACC000411,
CASE001912,General enquiry — Case 1912,Closed,High,,,CON001912
CASE001913,General enquiry — Case 1913,New,,,ACC000413,
CASE001914,General enquiry — Case 1914,Working,Low,,ACC000414,CON001914
CASE001915,General enquiry — Case 1915,Escalated,,,,
CASE001916,General enquiry — Case 1916,Closed,Medium,,ACC000416,CON001916
CASE001917,General enquiry — Case 1917,New,,,ACC000417,
CASE001918,General enquiry — Case 1918,Working,High,,,CON001918
CASE001919,General enquiry — Case 1919,Escalated,,,ACC000419,
CASE001920,General enquiry — Case 1920,Closed,Low,,ACC000420,CON001920
CASE001921,General enquiry — Case 1921,New,,,,
CASE001922,General enquiry — Case 1922,Working,Medium,,ACC000422,CON001922
CASE001923,General enquiry — Case 1923,Escalated,,,ACC000423,
CASE001924,General enquiry — Case 1924,Closed,High,,,CON001924
CASE001925,General enquiry — Case 1925,New,,,ACC000425,
CASE001926,General enquiry — Case 1926,Working,Low,,ACC000426,CON001926
CASE001927,General enquiry — Case 1927,Escalated,,,,
CASE001928,General enquiry — Case 1928,Closed,Medium,,ACC000428,CON001928
CASE001929,General enquiry — Case 1929,New,,,ACC000429,
CASE001930,General enquiry — Case 1930,Working,High,,,CON001930
CASE001931,General enquiry — Case 1931,Escalated,,,ACC000431,
CASE001932,General enquiry — Case 1932,Closed,Low,,ACC000432,CON001932
CASE001933,General enquiry — Case 1933,New,,,,
CASE001934,General enquiry — Case 1934,Working,Medium,,ACC000434,CON001934
CASE001935,General enquiry — Case 1935,Escalated,,,ACC000435,
CASE001936,General enquiry — Case 1936,Closed,High,,,CON001936
CASE001937,General enquiry — Case 1937,New,,,ACC000437,
CASE001938,General enquiry — Case 1938,Working,Low,,ACC000438,CON001938
CASE001939,General enquiry — Case 1939,Escalated,,,,
CASE001940,General enquiry — Case 1940,Closed,Medium,,ACC000440,CON001940
CASE001941,General enquiry — Case 1941,New,,,ACC000441,
CASE001942,General enquiry — Case 1942,Working,High,,,CON001942
CASE001943,General enquiry — Case 1943,Escalated,,,ACC000443,
CASE001944,General enquiry — Case 1944,Closed,Low,,ACC000444,CON001944
CASE001945,General enquiry — Case 1945,New,,,,
CASE001946,General enquiry — Case 1946,Working,Medium,,ACC000446,CON001946
CASE001947,General enquiry — Case 1947,Escalated,,,ACC000447,
CASE001948,General enquiry — Case 1948,Closed,High,,,CON001948
CASE001949,General enquiry — Case 1949,New,,,ACC000449,
CASE001950,General enquiry — Case 1950,Working,Low,,ACC000450,CON001950
CASE001951,General enquiry — Case 1951,Escalated,,,,
CASE001952,General enquiry — Case 1952,Closed,Medium,,ACC000452,CON001952
CASE001953,General enquiry — Case 1953,New,,,ACC000453,
CASE001954,General enquiry — Case 1954,Working,High,,,CON001954
CASE001955,General enquiry — Case 1955,Escalated,,,ACC000455,
CASE001956,General enquiry — Case 1956,Closed,Low,,ACC000456,CON001956
CASE001957,General enquiry — Case 1957,New,,,,
CASE001958,General enquiry — Case 1958,Working,Medium,,ACC000458,CON001958
CASE001959,General enquiry — Case 1959,Escalated,,,ACC000459,
CASE001960,General enquiry — Case 1960,Closed,High,,,CON001960
CASE001961,General enquiry — Case 1961,New,,,ACC000461,
CASE001962,General enquiry — Case 1962,Working,Low,,ACC000462,CON001962
CASE001963,General enquiry — Case 1963,Escalated,,,,
CASE001964,General enquiry — Case 1964,Closed,Medium,,ACC000464,CON001964
CASE001965,General enquiry — Case 1965,New,,,ACC000465,
CASE001966,General enquiry — Case 1966,Working,High,,,CON001966
CASE001967,General enquiry — Case 1967,Escalated,,,ACC000467,
CASE001968,General enquiry — Case 1968,Closed,Low,,ACC000468,CON001968
CASE001969,General enquiry — Case 1969,New,,,,
CASE001970,General enquiry — Case 1970,Working,Medium,,ACC000470,CON001970
CASE001971,General enquiry — Case 1971,Escalated,,,ACC000471,
CASE001972,General enquiry — Case 1972,Closed,High,,,CON001972
CASE001973,General enquiry — Case 1973,New,,,ACC000473,
CASE001974,General enquiry — Case 1974,Working,Low,,ACC000474,CON001974
CASE001975,General enquiry — Case 1975,Escalated,,,,
CASE001976,General enquiry — Case 1976,Closed,Medium,,ACC000476,CON001976
CASE001977,General enquiry — Case 1977,New,,,ACC000477,
CASE001978,General enquiry — Case 1978,Working,High,,,CON001978
CASE001979,General enquiry — Case 1979,Escalated,,,ACC000479,
CASE001980,General enquiry — Case 1980,Closed,Low,,ACC000480,CON001980
CASE001981,General enquiry — Case 1981,New,,,,
CASE001982,General enquiry — Case 1982,Working,Medium,,ACC000482,CON001982
CASE001983,General enquiry — Case 1983,Escalated,,,ACC000483,
CASE001984,General enquiry — Case 1984,Closed,High,,,CON001984
CASE001985,General enquiry — Case 1985,New,,,ACC000485,
CASE001986,General enquiry — Case 1986,Working,Low,,ACC000486,CON001986
CASE001987,General enquiry — Case 1987,Escalated,,,,
CASE001988,General enquiry — Case 1988,Closed,Medium,,ACC000488,CON001988
CASE001989,General enquiry — Case 1989,New,,,ACC000489,
CASE001990,General enquiry — Case 1990,Working,High,,,CON001990
CASE001991,General enquiry — Case 1991,Escalated,,,ACC000491,
CASE001992,General enquiry — Case 1992,Closed,Low,,ACC000492,CON001992
CASE001993,General enquiry — Case 1993,New,,,,
CASE001994,General enquiry — Case 1994,Working,Medium,,ACC000494,CON001994
CASE001995,General enquiry — Case 1995,Escalated,,,ACC000495,
CASE001996,General enquiry — Case 1996,Closed,High,,,CON001996
CASE001997,General enquiry — Case 1997,New,,,ACC000497,
CASE001998,General enquiry — Case 1998,Working,Low,,ACC000498,CON001998
CASE001999,General enquiry — Case 1999,Escalated,,,,
CASE002000,General enquiry — Case 2000,Closed,Medium,,ACC000500,CON002000
